
Sample interval:	0.033333
Number of data channels:	1
Number of samples per data channel:	201000
Data trace 1	
	
86.975098	
87.890625	
86.669922	
87.280273	
89.416504	
87.585449	
86.975098	
87.585449	
85.144043	
87.280273	
85.754395	
87.890625	
85.449219	
87.890625	
88.500977	
87.890625	
86.975098	
87.280273	
86.669922	
87.890625	
86.975098	
88.195801	
88.500977	
88.195801	
84.533691	
87.890625	
86.059570	
87.585449	
86.364746	
87.585449	
89.111328	
88.195801	
91.247559	
87.280273	
89.721680	
86.975098	
92.163086	
88.195801	
83.618164	
87.890625	
84.228516	
86.669922	
82.092285	
88.500977	
85.449219	
88.195801	
90.332031	
87.585449	
87.585449	
87.585449	
87.280273	
87.890625	
87.585449	
86.975098	
88.195801	
87.585449	
88.195801	
86.975098	
88.500977	
87.890625	
88.806152	
87.890625	
87.890625	
88.195801	
88.195801	
87.890625	
87.890625	
88.500977	
88.806152	
88.195801	
87.585449	
87.280273	
87.890625	
88.195801	
88.195801	
87.280273	
87.585449	
87.585449	
88.500977	
88.500977	
88.500977	
87.585449	
87.585449	
87.890625	
88.195801	
87.890625	
87.890625	
88.500977	
88.500977	
88.195801	
87.585449	
88.195801	
88.806152	
87.890625	
88.195801	
88.195801	
88.195801	
87.585449	
88.806152	
88.195801	
88.195801	
88.195801	
88.195801	
88.500977	
88.500977	
88.806152	
88.195801	
88.195801	
88.500977	
87.890625	
89.111328	
88.195801	
88.500977	
88.195801	
88.195801	
88.500977	
88.500977	
88.806152	
88.195801	
88.500977	
88.500977	
87.890625	
88.806152	
88.500977	
88.500977	
88.195801	
88.806152	
88.195801	
88.500977	
88.806152	
88.195801	
88.195801	
88.806152	
88.500977	
88.806152	
88.806152	
88.806152	
88.195801	
88.806152	
88.195801	
88.500977	
88.806152	
88.500977	
88.195801	
88.500977	
88.195801	
88.500977	
88.500977	
88.806152	
88.806152	
88.195801	
87.585449	
88.195801	
88.500977	
88.195801	
88.195801	
88.195801	
88.195801	
87.280273	
88.500977	
88.500977	
87.585449	
87.585449	
86.975098	
88.500977	
87.585449	
87.890625	
87.280273	
87.280273	
87.280273	
88.195801	
87.585449	
86.669922	
86.975098	
87.585449	
86.669922	
86.975098	
86.975098	
87.280273	
86.975098	
87.890625	
87.585449	
87.585449	
87.890625	
86.669922	
87.280273	
87.280273	
87.280273	
86.364746	
86.669922	
86.975098	
87.280273	
86.364746	
87.890625	
88.195801	
87.280273	
87.585449	
87.585449	
87.280273	
87.890625	
86.364746	
87.585449	
89.721680	
87.890625	
87.890625	
86.975098	
87.585449	
87.585449	
88.195801	
88.195801	
88.806152	
87.585449	
87.890625	
87.890625	
86.364746	
88.195801	
89.416504	
87.280273	
86.059570	
87.280273	
85.754395	
87.890625	
86.059570	
88.195801	
85.754395	
86.975098	
89.416504	
87.280273	
88.195801	
87.890625	
85.449219	
88.195801	
84.838867	
87.890625	
88.195801	
87.585449	
88.500977	
87.890625	
88.500977	
87.280273	
87.890625	
87.585449	
87.585449	
86.669922	
87.280273	
86.975098	
87.890625	
88.195801	
88.195801	
88.500977	
87.890625	
88.195801	
88.195801	
87.890625	
88.195801	
87.585449	
87.585449	
87.890625	
88.195801	
87.890625	
87.890625	
86.975098	
87.280273	
86.975098	
87.890625	
88.806152	
88.500977	
87.890625	
88.500977	
87.890625	
87.890625	
88.195801	
87.890625	
87.280273	
88.195801	
88.500977	
88.195801	
88.195801	
88.195801	
87.890625	
87.890625	
89.111328	
87.890625	
88.500977	
88.195801	
88.806152	
88.500977	
88.195801	
88.195801	
87.890625	
88.500977	
88.195801	
87.890625	
88.195801	
88.806152	
88.500977	
88.500977	
85.754395	
88.195801	
88.195801	
87.890625	
87.890625	
89.416504	
89.721680	
88.500977	
89.111328	
88.195801	
89.721680	
87.890625	
89.721680	
87.890625	
89.111328	
88.500977	
86.059570	
88.500977	
87.890625	
87.890625	
87.890625	
88.195801	
88.806152	
88.195801	
90.332031	
87.585449	
84.838867	
86.975098	
84.838867	
88.195801	
91.247559	
87.890625	
86.975098	
87.585449	
85.144043	
88.500977	
84.228516	
88.195801	
91.247559	
87.280273	
85.449219	
88.806152	
84.533691	
87.585449	
92.163086	
87.585449	
86.669922	
88.195801	
85.449219	
88.195801	
85.449219	
87.280273	
87.890625	
87.890625	
87.890625	
87.890625	
87.890625	
87.280273	
87.280273	
87.890625	
88.195801	
86.975098	
87.890625	
88.500977	
88.195801	
88.195801	
87.890625	
88.500977	
88.195801	
88.500977	
87.280273	
87.280273	
87.280273	
87.585449	
87.585449	
87.585449	
86.975098	
87.585449	
87.890625	
87.890625	
87.890625	
87.890625	
87.890625	
87.585449	
87.585449	
87.585449	
87.280273	
87.890625	
87.890625	
88.195801	
87.585449	
87.280273	
87.890625	
87.585449	
87.585449	
87.890625	
87.585449	
87.890625	
88.195801	
87.890625	
87.585449	
87.585449	
87.280273	
87.890625	
87.585449	
87.585449	
87.280273	
87.280273	
86.975098	
86.975098	
87.280273	
87.890625	
87.890625	
87.280273	
87.280273	
87.585449	
87.280273	
87.280273	
87.280273	
86.975098	
87.585449	
87.890625	
87.280273	
87.585449	
86.975098	
87.280273	
87.280273	
87.585449	
87.280273	
87.280273	
87.585449	
86.975098	
86.669922	
87.890625	
86.975098	
86.669922	
87.280273	
87.280273	
86.975098	
87.280273	
88.195801	
87.890625	
86.975098	
87.280273	
86.975098	
87.890625	
87.890625	
87.890625	
86.975098	
87.585449	
86.975098	
87.890625	
87.890625	
87.890625	
86.975098	
87.585449	
88.195801	
87.890625	
88.195801	
88.195801	
87.280273	
87.890625	
87.585449	
88.195801	
87.585449	
87.890625	
87.890625	
86.975098	
87.890625	
88.195801	
88.806152	
88.806152	
88.195801	
88.195801	
88.195801	
87.890625	
88.195801	
88.500977	
89.416504	
88.500977	
89.111328	
87.280273	
88.806152	
88.195801	
88.195801	
88.195801	
89.111328	
88.195801	
88.195801	
89.111328	
88.195801	
88.500977	
88.500977	
88.806152	
88.195801	
89.111328	
88.500977	
88.195801	
89.111328	
87.890625	
86.669922	
88.500977	
88.195801	
88.195801	
86.364746	
87.585449	
88.806152	
87.890625	
87.280273	
88.195801	
88.195801	
88.195801	
88.806152	
88.500977	
87.890625	
87.890625	
90.026855	
88.195801	
87.280273	
87.890625	
85.144043	
87.585449	
86.059570	
87.585449	
91.247559	
88.500977	
90.332031	
88.195801	
89.111328	
87.890625	
88.806152	
87.890625	
87.890625	
88.195801	
86.975098	
87.280273	
88.195801	
88.195801	
88.500977	
88.195801	
90.637207	
88.195801	
86.364746	
88.500977	
90.332031	
88.806152	
86.364746	
87.585449	
86.364746	
87.585449	
87.890625	
89.111328	
84.838867	
88.195801	
89.111328	
86.975098	
87.890625	
88.500977	
92.773438	
88.195801	
92.468262	
87.585449	
88.195801	
88.195801	
88.195801	
87.585449	
86.975098	
87.890625	
87.585449	
88.806152	
88.195801	
87.585449	
87.890625	
86.975098	
87.585449	
87.280273	
87.585449	
87.280273	
88.195801	
88.195801	
88.195801	
87.890625	
88.195801	
87.280273	
87.280273	
87.890625	
87.585449	
87.280273	
87.890625	
88.500977	
87.280273	
87.585449	
87.280273	
87.585449	
87.890625	
87.585449	
88.195801	
87.585449	
87.280273	
87.585449	
87.585449	
87.890625	
88.195801	
89.111328	
86.975098	
86.669922	
87.890625	
89.111328	
87.890625	
87.280273	
87.280273	
87.890625	
88.195801	
86.669922	
87.280273	
88.195801	
87.890625	
86.364746	
87.280273	
87.890625	
87.890625	
86.669922	
87.890625	
86.059570	
88.500977	
90.332031	
88.195801	
87.280273	
87.585449	
87.280273	
88.195801	
88.806152	
88.195801	
87.890625	
86.975098	
85.449219	
88.500977	
83.923340	
87.890625	
84.228516	
88.195801	
91.247559	
88.500977	
90.026855	
87.890625	
88.195801	
87.890625	
86.975098	
87.585449	
85.754395	
87.585449	
89.111328	
87.890625	
87.890625	
88.500977	
89.416504	
88.195801	
88.500977	
87.585449	
87.585449	
88.500977	
87.585449	
87.890625	
87.890625	
88.195801	
87.890625	
87.890625	
87.890625	
88.195801	
88.806152	
88.195801	
87.890625	
88.500977	
88.195801	
88.500977	
88.195801	
87.890625	
86.975098	
87.890625	
88.195801	
88.500977	
88.500977	
88.195801	
87.890625	
88.195801	
87.890625	
88.195801	
89.111328	
87.890625	
88.195801	
88.195801	
87.890625	
87.890625	
88.806152	
88.195801	
87.280273	
87.280273	
88.195801	
87.585449	
88.195801	
87.585449	
88.195801	
88.195801	
88.500977	
88.806152	
88.500977	
87.890625	
88.195801	
88.195801	
87.890625	
87.890625	
88.500977	
87.890625	
87.890625	
88.500977	
88.195801	
88.806152	
88.500977	
87.890625	
87.890625	
88.806152	
87.890625	
88.500977	
88.195801	
88.195801	
88.500977	
88.195801	
88.195801	
88.195801	
88.500977	
88.500977	
88.806152	
88.195801	
88.195801	
88.195801	
88.806152	
88.195801	
88.195801	
88.195801	
87.890625	
88.195801	
89.111328	
88.806152	
87.280273	
87.890625	
88.195801	
88.195801	
88.195801	
88.806152	
88.195801	
87.890625	
87.890625	
88.195801	
88.195801	
88.195801	
87.585449	
87.585449	
87.585449	
87.890625	
88.806152	
88.195801	
88.195801	
88.195801	
87.280273	
87.280273	
86.975098	
87.890625	
87.890625	
87.890625	
87.280273	
86.975098	
87.585449	
87.890625	
86.975098	
87.585449	
87.280273	
86.975098	
88.500977	
87.280273	
86.669922	
87.280273	
86.059570	
86.975098	
87.280273	
87.890625	
87.585449	
87.585449	
87.890625	
87.585449	
87.280273	
87.280273	
86.669922	
87.280273	
86.364746	
86.975098	
86.669922	
86.975098	
88.500977	
87.280273	
88.806152	
87.280273	
86.364746	
87.585449	
86.364746	
87.890625	
87.890625	
87.585449	
85.754395	
87.890625	
86.975098	
88.195801	
88.500977	
87.890625	
86.364746	
87.280273	
86.669922	
87.280273	
86.975098	
87.585449	
88.195801	
86.975098	
90.026855	
88.195801	
86.669922	
88.500977	
88.806152	
87.890625	
87.585449	
88.195801	
88.195801	
86.975098	
88.195801	
87.890625	
87.890625	
87.890625	
89.111328	
88.195801	
86.975098	
87.890625	
86.669922	
88.195801	
87.280273	
87.890625	
86.059570	
87.890625	
89.111328	
88.195801	
90.332031	
87.280273	
90.026855	
87.890625	
87.585449	
87.890625	
89.111328	
87.585449	
89.416504	
86.975098	
87.280273	
88.806152	
88.195801	
88.500977	
87.585449	
88.195801	
87.585449	
88.500977	
88.500977	
88.500977	
87.890625	
87.585449	
88.195801	
88.195801	
88.500977	
88.195801	
87.890625	
87.585449	
86.975098	
87.890625	
88.806152	
88.195801	
88.500977	
88.195801	
87.890625	
88.500977	
88.806152	
88.195801	
88.500977	
88.500977	
87.585449	
88.195801	
88.195801	
88.195801	
87.890625	
87.890625	
88.195801	
88.195801	
88.195801	
88.500977	
88.195801	
88.195801	
87.890625	
87.585449	
88.195801	
88.806152	
88.500977	
88.500977	
87.585449	
87.890625	
88.195801	
87.890625	
88.500977	
86.364746	
88.195801	
86.669922	
87.890625	
87.280273	
87.890625	
87.890625	
88.195801	
88.195801	
88.195801	
87.280273	
87.890625	
86.975098	
87.890625	
86.975098	
87.890625	
88.500977	
88.806152	
85.754395	
87.585449	
89.111328	
88.195801	
86.669922	
87.585449	
86.059570	
87.585449	
86.059570	
87.890625	
85.144043	
87.890625	
85.449219	
88.195801	
85.449219	
87.890625	
86.364746	
87.890625	
87.890625	
88.806152	
87.280273	
87.890625	
87.280273	
88.500977	
85.754395	
87.890625	
87.280273	
87.890625	
86.975098	
87.890625	
88.806152	
87.890625	
86.669922	
87.585449	
87.280273	
87.890625	
87.890625	
87.890625	
87.890625	
88.195801	
87.585449	
87.890625	
87.585449	
87.280273	
87.890625	
87.890625	
87.585449	
87.890625	
87.585449	
87.585449	
87.280273	
87.585449	
86.975098	
87.280273	
87.280273	
86.669922	
86.975098	
87.280273	
86.669922	
87.280273	
87.280273	
87.280273	
87.280273	
86.975098	
86.669922	
87.585449	
86.669922	
87.585449	
86.975098	
87.280273	
86.975098	
86.975098	
86.975098	
86.975098	
87.280273	
87.585449	
87.280273	
87.890625	
87.585449	
87.585449	
87.585449	
87.585449	
87.280273	
86.975098	
87.280273	
87.890625	
87.280273	
86.975098	
87.280273	
87.280273	
86.975098	
87.585449	
87.280273	
87.280273	
86.669922	
86.975098	
87.280273	
87.890625	
87.890625	
87.280273	
87.280273	
87.890625	
86.975098	
87.890625	
87.280273	
87.280273	
87.280273	
87.280273	
86.975098	
87.890625	
87.585449	
86.975098	
87.280273	
86.975098	
87.280273	
87.585449	
87.890625	
87.585449	
87.890625	
86.975098	
87.280273	
87.890625	
87.280273	
87.890625	
87.280273	
87.890625	
87.585449	
87.890625	
87.890625	
88.195801	
87.585449	
86.975098	
86.669922	
87.280273	
87.890625	
88.806152	
87.890625	
87.890625	
87.890625	
88.195801	
88.500977	
88.500977	
88.806152	
88.195801	
87.585449	
87.890625	
88.806152	
88.500977	
87.890625	
88.500977	
87.890625	
88.500977	
88.806152	
88.806152	
89.416504	
88.500977	
87.890625	
87.890625	
88.195801	
88.195801	
89.416504	
87.890625	
88.500977	
88.500977	
88.806152	
89.111328	
88.500977	
88.806152	
87.890625	
88.195801	
88.806152	
88.806152	
89.721680	
87.890625	
87.280273	
87.890625	
88.195801	
88.500977	
88.195801	
88.195801	
88.195801	
87.890625	
88.806152	
88.195801	
88.195801	
88.806152	
89.416504	
87.890625	
87.585449	
88.195801	
89.721680	
88.195801	
85.754395	
87.890625	
86.669922	
88.195801	
89.721680	
88.500977	
89.416504	
88.500977	
88.806152	
88.195801	
87.585449	
87.890625	
87.585449	
88.195801	
87.280273	
87.890625	
90.026855	
87.890625	
85.449219	
87.890625	
89.721680	
87.890625	
87.585449	
87.890625	
88.806152	
87.585449	
89.111328	
87.585449	
88.195801	
88.195801	
87.890625	
87.890625	
86.059570	
87.280273	
86.364746	
88.500977	
89.721680	
88.500977	
86.059570	
87.585449	
86.364746	
88.195801	
85.754395	
88.195801	
88.195801	
87.280273	
85.449219	
87.280273	
84.838867	
87.585449	
83.923340	
87.890625	
84.533691	
87.890625	
87.280273	
87.890625	
92.773438	
87.585449	
86.364746	
88.195801	
86.364746	
88.195801	
87.585449	
87.280273	
86.975098	
87.280273	
87.890625	
87.890625	
87.280273	
87.890625	
87.585449	
87.890625	
88.195801	
88.195801	
88.195801	
87.585449	
87.585449	
86.975098	
87.890625	
87.280273	
87.280273	
87.280273	
86.975098	
88.500977	
87.890625	
87.280273	
86.975098	
87.280273	
87.890625	
87.890625	
88.195801	
87.890625	
87.890625	
87.280273	
87.280273	
87.280273	
88.195801	
88.195801	
87.280273	
88.195801	
87.890625	
88.195801	
87.585449	
87.890625	
87.280273	
87.280273	
87.280273	
86.975098	
87.585449	
88.806152	
87.890625	
88.806152	
87.585449	
86.669922	
87.890625	
87.585449	
87.890625	
87.280273	
87.280273	
85.754395	
88.195801	
88.195801	
88.195801	
87.890625	
87.280273	
86.059570	
87.280273	
87.280273	
87.890625	
86.364746	
87.585449	
88.195801	
88.195801	
87.890625	
88.195801	
87.585449	
87.585449	
87.890625	
87.585449	
88.195801	
88.195801	
88.195801	
87.890625	
87.585449	
87.890625	
87.890625	
88.195801	
88.195801	
88.195801	
87.585449	
88.195801	
88.195801	
88.195801	
88.500977	
87.890625	
87.890625	
88.500977	
88.806152	
88.500977	
88.195801	
88.500977	
89.111328	
88.195801	
88.806152	
87.890625	
88.195801	
87.890625	
88.195801	
87.890625	
88.500977	
88.806152	
87.890625	
87.890625	
88.500977	
87.890625	
88.806152	
88.500977	
88.500977	
88.195801	
88.500977	
88.500977	
88.500977	
88.500977	
88.500977	
88.195801	
88.500977	
87.890625	
88.195801	
87.890625	
88.500977	
87.890625	
87.890625	
87.890625	
88.195801	
88.806152	
88.806152	
88.195801	
88.195801	
88.806152	
87.890625	
87.890625	
87.890625	
88.195801	
88.195801	
88.195801	
88.500977	
89.111328	
88.500977	
88.500977	
87.890625	
88.195801	
88.195801	
88.500977	
89.721680	
88.806152	
88.500977	
88.500977	
88.500977	
87.585449	
88.500977	
88.500977	
88.195801	
87.890625	
87.890625	
88.500977	
88.195801	
87.890625	
88.195801	
87.585449	
87.280273	
88.195801	
88.500977	
88.500977	
88.195801	
87.890625	
88.195801	
87.280273	
87.585449	
87.890625	
86.975098	
87.890625	
87.890625	
87.890625	
88.195801	
88.500977	
88.500977	
87.280273	
86.975098	
87.890625	
87.890625	
87.890625	
87.890625	
87.890625	
86.975098	
87.890625	
88.195801	
87.280273	
87.585449	
87.280273	
87.585449	
87.280273	
86.975098	
86.975098	
87.280273	
87.280273	
87.890625	
86.669922	
86.975098	
87.280273	
87.585449	
86.975098	
86.364746	
86.364746	
86.975098	
87.585449	
87.890625	
87.890625	
87.890625	
86.975098	
86.975098	
86.975098	
86.669922	
87.890625	
88.500977	
87.585449	
88.500977	
86.975098	
88.195801	
87.280273	
86.975098	
87.280273	
87.280273	
87.585449	
87.890625	
87.890625	
86.975098	
87.890625	
86.975098	
87.585449	
88.500977	
87.280273	
87.890625	
87.280273	
88.500977	
87.890625	
86.364746	
87.585449	
88.195801	
87.585449	
88.806152	
87.890625	
87.890625	
88.195801	
88.500977	
87.890625	
87.585449	
87.585449	
86.364746	
87.280273	
86.059570	
87.890625	
85.754395	
87.280273	
87.890625	
87.585449	
88.195801	
87.890625	
87.280273	
88.195801	
87.585449	
87.585449	
86.364746	
87.890625	
88.195801	
87.890625	
89.416504	
88.195801	
88.806152	
87.890625	
87.585449	
87.890625	
86.975098	
88.195801	
87.280273	
87.890625	
86.364746	
87.890625	
86.975098	
88.195801	
88.195801	
87.585449	
88.806152	
88.195801	
88.500977	
88.195801	
88.806152	
88.806152	
88.195801	
87.890625	
87.890625	
88.806152	
87.890625	
88.806152	
88.806152	
87.890625	
87.585449	
87.585449	
88.195801	
88.500977	
88.195801	
87.890625	
87.280273	
86.975098	
88.500977	
88.806152	
87.890625	
88.500977	
88.806152	
88.500977	
88.195801	
88.195801	
87.585449	
87.585449	
87.890625	
88.195801	
88.195801	
88.500977	
87.890625	
87.890625	
88.195801	
88.806152	
88.195801	
88.500977	
88.195801	
88.195801	
87.890625	
88.195801	
87.890625	
87.280273	
88.195801	
87.890625	
88.195801	
87.585449	
87.890625	
89.416504	
88.195801	
88.806152	
87.890625	
88.500977	
88.195801	
88.500977	
88.500977	
88.500977	
87.585449	
87.890625	
87.280273	
88.806152	
88.195801	
89.416504	
87.280273	
89.721680	
88.806152	
88.806152	
87.890625	
87.890625	
88.195801	
90.026855	
88.195801	
89.416504	
87.585449	
86.975098	
87.280273	
87.890625	
87.890625	
88.500977	
88.195801	
87.280273	
88.195801	
86.975098	
87.890625	
87.585449	
87.890625	
87.280273	
87.585449	
87.280273	
86.975098	
87.585449	
87.890625	
88.806152	
88.195801	
87.890625	
88.195801	
87.585449	
88.195801	
88.500977	
87.890625	
87.280273	
87.280273	
87.890625	
88.195801	
87.585449	
87.890625	
88.195801	
87.890625	
87.280273	
87.890625	
87.890625	
87.890625	
87.280273	
87.585449	
87.280273	
87.280273	
87.890625	
87.280273	
87.280273	
87.280273	
87.280273	
87.585449	
87.890625	
87.585449	
87.280273	
87.280273	
87.585449	
87.280273	
88.195801	
88.500977	
88.195801	
87.585449	
87.585449	
87.585449	
86.669922	
86.975098	
87.890625	
87.280273	
87.280273	
87.585449	
86.975098	
87.280273	
87.280273	
86.975098	
86.975098	
87.280273	
87.890625	
87.890625	
86.975098	
86.669922	
86.669922	
86.975098	
87.280273	
88.195801	
87.280273	
86.975098	
86.669922	
86.975098	
87.280273	
87.280273	
87.280273	
87.890625	
87.585449	
86.669922	
87.280273	
87.280273	
87.890625	
87.280273	
86.364746	
86.669922	
86.669922	
87.890625	
87.890625	
88.195801	
86.975098	
87.585449	
86.364746	
88.500977	
87.890625	
87.280273	
87.585449	
86.975098	
87.280273	
87.890625	
87.890625	
88.195801	
87.890625	
87.585449	
87.890625	
88.195801	
88.806152	
88.195801	
88.195801	
87.890625	
87.890625	
82.397461	
88.806152	
83.618164	
88.195801	
88.806152	
88.195801	
88.195801	
87.890625	
88.195801	
87.890625	
88.500977	
87.890625	
88.500977	
88.195801	
89.416504	
88.500977	
88.195801	
88.195801	
88.500977	
89.111328	
